_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_difficult_was_the_assertion_to_decide_on,your_choice,annotated_sentence,file,line,pattern,unannotated_sentence,x,your_choice_gold,ys
224443026,11/15/2012 22:46:00,true,704544557,,11/15/2012 22:45:24,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,Their/PP$ stated/JJ purpose/NN of/IN business/NN is/VBZ to/TO sell/VB the/DT products/NNS you/PP need/VBP to/TO grow/VB tomatoes/NNS and/CC other/JJ veggies/NP indoors/RB ./SENT ,eng2010news.sent.tagged.txt,977896,Hhyp_15,Their stated purpose of business is to sell the products you need to grow tomatoes and other veggies indoors.,veggies,True,tomatoes
224443026,11/15/2012 22:47:03,true,704546112,,11/15/2012 22:45:43,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,True,Their/PP$ stated/JJ purpose/NN of/IN business/NN is/VBZ to/TO sell/VB the/DT products/NNS you/PP need/VBP to/TO grow/VB tomatoes/NNS and/CC other/JJ veggies/NP indoors/RB ./SENT ,eng2010news.sent.tagged.txt,977896,Hhyp_15,Their stated purpose of business is to sell the products you need to grow tomatoes and other veggies indoors.,veggies,True,tomatoes
224443026,11/15/2012 22:47:13,true,704546287,,11/15/2012 22:41:55,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,True,Their/PP$ stated/JJ purpose/NN of/IN business/NN is/VBZ to/TO sell/VB the/DT products/NNS you/PP need/VBP to/TO grow/VB tomatoes/NNS and/CC other/JJ veggies/NP indoors/RB ./SENT ,eng2010news.sent.tagged.txt,977896,Hhyp_15,Their stated purpose of business is to sell the products you need to grow tomatoes and other veggies indoors.,veggies,True,tomatoes
224443026,11/15/2012 22:56:54,true,704559735,,11/15/2012 22:55:43,false,zoombucks,1.0,4692908,USA,ME,Sabattus,72.227.64.74,2,True,Their/PP$ stated/JJ purpose/NN of/IN business/NN is/VBZ to/TO sell/VB the/DT products/NNS you/PP need/VBP to/TO grow/VB tomatoes/NNS and/CC other/JJ veggies/NP indoors/RB ./SENT ,eng2010news.sent.tagged.txt,977896,Hhyp_15,Their stated purpose of business is to sell the products you need to grow tomatoes and other veggies indoors.,veggies,True,tomatoes
224443027,11/15/2012 22:40:53,false,704536774,,11/15/2012 22:40:03,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,1,False,"The/DT teacher/NN tally/NN lands/NNS as/IN Charlotte-Mecklenburg/NP Schools/NP and/CC other/JJ N/NP ./SENT C/LS ./SENT districts/NNS are/VBP contemplating/VBG deeper/JJR classroom/NN cuts/NNS next/JJ year/NN -/: and/CC worrying/VBG that/ 2011-12/CD ,/, when/WRB federal/JJ stimulus/NN money/NN dries/VBZ up/RP ,/, will/MD be/VB even/RB worse/JJR ./SENT ",eng2010news.sent.tagged.txt,982592,Hhyp_15,"The teacher tally lands as Charlotte-Mecklenburg Schools and other N. C. districts are contemplating deeper classroom cuts next year - and worrying that 2011-12, when federal stimulus money dries up, will be even worse.",N,,Schools
224443027,11/15/2012 22:41:27,false,704537277,,11/15/2012 22:40:42,false,zoombucks,0.9,8963487,GBR,L9,Sheffield,2.219.201.86,1,False,"The/DT teacher/NN tally/NN lands/NNS as/IN Charlotte-Mecklenburg/NP Schools/NP and/CC other/JJ N/NP ./SENT C/LS ./SENT districts/NNS are/VBP contemplating/VBG deeper/JJR classroom/NN cuts/NNS next/JJ year/NN -/: and/CC worrying/VBG that/ 2011-12/CD ,/, when/WRB federal/JJ stimulus/NN money/NN dries/VBZ up/RP ,/, will/MD be/VB even/RB worse/JJR ./SENT ",eng2010news.sent.tagged.txt,982592,Hhyp_15,"The teacher tally lands as Charlotte-Mecklenburg Schools and other N. C. districts are contemplating deeper classroom cuts next year - and worrying that 2011-12, when federal stimulus money dries up, will be even worse.",N,,Schools
224443027,11/15/2012 22:51:03,false,704551746,,11/15/2012 22:49:18,false,getpaid,0.8571,12670194,ARE,02,Al Ajman,217.164.237.241,3,Don't know,"The/DT teacher/NN tally/NN lands/NNS as/IN Charlotte-Mecklenburg/NP Schools/NP and/CC other/JJ N/NP ./SENT C/LS ./SENT districts/NNS are/VBP contemplating/VBG deeper/JJR classroom/NN cuts/NNS next/JJ year/NN -/: and/CC worrying/VBG that/ 2011-12/CD ,/, when/WRB federal/JJ stimulus/NN money/NN dries/VBZ up/RP ,/, will/MD be/VB even/RB worse/JJR ./SENT ",eng2010news.sent.tagged.txt,982592,Hhyp_15,"The teacher tally lands as Charlotte-Mecklenburg Schools and other N. C. districts are contemplating deeper classroom cuts next year - and worrying that 2011-12, when federal stimulus money dries up, will be even worse.",N,,Schools
224443027,11/15/2012 22:59:30,false,704562892,,11/15/2012 22:58:07,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,"The/DT teacher/NN tally/NN lands/NNS as/IN Charlotte-Mecklenburg/NP Schools/NP and/CC other/JJ N/NP ./SENT C/LS ./SENT districts/NNS are/VBP contemplating/VBG deeper/JJR classroom/NN cuts/NNS next/JJ year/NN -/: and/CC worrying/VBG that/ 2011-12/CD ,/, when/WRB federal/JJ stimulus/NN money/NN dries/VBZ up/RP ,/, will/MD be/VB even/RB worse/JJR ./SENT ",eng2010news.sent.tagged.txt,982592,Hhyp_15,"The teacher tally lands as Charlotte-Mecklenburg Schools and other N. C. districts are contemplating deeper classroom cuts next year - and worrying that 2011-12, when federal stimulus money dries up, will be even worse.",N,,Schools
224443028,11/15/2012 22:40:47,false,704536663,,11/15/2012 22:37:52,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,A/DT U/NP ./SENT S/NP ./SENT official/NN told/VBD Reuters/NP on/IN Sunday/NP that/ Obama/NP also/RB will/MD call/VB for/IN an/DT independent/JJ panel/NN to/TO administer/VB the/DT payments/NNS when/WRB he/PP meets/VBZ Chairman/NP Carl-Henric/NP Svanberg/NP and/CC other/JJ BP/NP officials/NNS at/IN the/DT White/NP House/NP on/IN Wednesday/NP ./SENT ,eng2010news.sent.tagged.txt,1048427,Hhyp_15,A U. S. official told Reuters on Sunday that Obama also will call for an independent panel to administer the payments when he meets Chairman Carl-Henric Svanberg and other BP officials at the White House on Wednesday.,BP,,Svanberg
224443028,11/15/2012 22:41:46,false,704537564,,11/15/2012 22:39:43,false,fusioncash,1.0,5602998,USA,IL,Bloomingdale,71.57.93.95,3,False,A/DT U/NP ./SENT S/NP ./SENT official/NN told/VBD Reuters/NP on/IN Sunday/NP that/ Obama/NP also/RB will/MD call/VB for/IN an/DT independent/JJ panel/NN to/TO administer/VB the/DT payments/NNS when/WRB he/PP meets/VBZ Chairman/NP Carl-Henric/NP Svanberg/NP and/CC other/JJ BP/NP officials/NNS at/IN the/DT White/NP House/NP on/IN Wednesday/NP ./SENT ,eng2010news.sent.tagged.txt,1048427,Hhyp_15,A U. S. official told Reuters on Sunday that Obama also will call for an independent panel to administer the payments when he meets Chairman Carl-Henric Svanberg and other BP officials at the White House on Wednesday.,BP,,Svanberg
224443028,11/15/2012 22:42:17,false,704537942,,11/15/2012 22:41:28,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,4,Don't know,A/DT U/NP ./SENT S/NP ./SENT official/NN told/VBD Reuters/NP on/IN Sunday/NP that/ Obama/NP also/RB will/MD call/VB for/IN an/DT independent/JJ panel/NN to/TO administer/VB the/DT payments/NNS when/WRB he/PP meets/VBZ Chairman/NP Carl-Henric/NP Svanberg/NP and/CC other/JJ BP/NP officials/NNS at/IN the/DT White/NP House/NP on/IN Wednesday/NP ./SENT ,eng2010news.sent.tagged.txt,1048427,Hhyp_15,A U. S. official told Reuters on Sunday that Obama also will call for an independent panel to administer the payments when he meets Chairman Carl-Henric Svanberg and other BP officials at the White House on Wednesday.,BP,,Svanberg
224443028,11/15/2012 22:43:42,false,704540083,,11/15/2012 22:42:01,false,fusioncash,1.0,9908299,USA,KY,Somerset,72.51.221.252,2,False,A/DT U/NP ./SENT S/NP ./SENT official/NN told/VBD Reuters/NP on/IN Sunday/NP that/ Obama/NP also/RB will/MD call/VB for/IN an/DT independent/JJ panel/NN to/TO administer/VB the/DT payments/NNS when/WRB he/PP meets/VBZ Chairman/NP Carl-Henric/NP Svanberg/NP and/CC other/JJ BP/NP officials/NNS at/IN the/DT White/NP House/NP on/IN Wednesday/NP ./SENT ,eng2010news.sent.tagged.txt,1048427,Hhyp_15,A U. S. official told Reuters on Sunday that Obama also will call for an independent panel to administer the payments when he meets Chairman Carl-Henric Svanberg and other BP officials at the White House on Wednesday.,BP,,Svanberg
224443028,11/15/2012 22:45:33,false,704543554,,11/15/2012 22:42:29,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,2,True,A/DT U/NP ./SENT S/NP ./SENT official/NN told/VBD Reuters/NP on/IN Sunday/NP that/ Obama/NP also/RB will/MD call/VB for/IN an/DT independent/JJ panel/NN to/TO administer/VB the/DT payments/NNS when/WRB he/PP meets/VBZ Chairman/NP Carl-Henric/NP Svanberg/NP and/CC other/JJ BP/NP officials/NNS at/IN the/DT White/NP House/NP on/IN Wednesday/NP ./SENT ,eng2010news.sent.tagged.txt,1048427,Hhyp_15,A U. S. official told Reuters on Sunday that Obama also will call for an independent panel to administer the payments when he meets Chairman Carl-Henric Svanberg and other BP officials at the White House on Wednesday.,BP,,Svanberg
224443028,11/15/2012 22:45:41,false,704543713,,11/15/2012 22:43:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,A/DT U/NP ./SENT S/NP ./SENT official/NN told/VBD Reuters/NP on/IN Sunday/NP that/ Obama/NP also/RB will/MD call/VB for/IN an/DT independent/JJ panel/NN to/TO administer/VB the/DT payments/NNS when/WRB he/PP meets/VBZ Chairman/NP Carl-Henric/NP Svanberg/NP and/CC other/JJ BP/NP officials/NNS at/IN the/DT White/NP House/NP on/IN Wednesday/NP ./SENT ,eng2010news.sent.tagged.txt,1048427,Hhyp_15,A U. S. official told Reuters on Sunday that Obama also will call for an independent panel to administer the payments when he meets Chairman Carl-Henric Svanberg and other BP officials at the White House on Wednesday.,BP,,Svanberg
224443029,11/15/2012 22:40:53,false,704536775,,11/15/2012 22:40:03,false,cbf,0.8,13775737,USA,CA,West Covina,24.205.176.225,3,True,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:44:23,false,704541248,,11/15/2012 22:40:49,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:44:58,false,704542520,,11/15/2012 22:43:47,false,fusioncash,1.0,9908299,USA,KY,Somerset,72.51.221.252,1,True,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:45:23,false,704543176,,11/15/2012 22:44:56,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,Don't know,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:45:41,false,704543714,,11/15/2012 22:43:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:45:56,false,704544288,,11/15/2012 22:44:59,false,fusioncash,1.0,9908299,USA,KY,Somerset,72.51.221.252,1,True,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:46:00,false,704544558,,11/15/2012 22:45:24,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,Don't know,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:47:03,false,704546113,,11/15/2012 22:45:43,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:47:40,false,704546630,,11/15/2012 22:45:36,false,amt,1.0,13956075,USA,OH,Chardon,173.88.218.126,1,False,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443029,11/15/2012 22:49:35,false,704549007,,11/15/2012 22:47:15,false,fusioncash,1.0,9466067,USA,OH,Loveland,74.83.3.138,2,False,Llodra/NP and/CC other/JJ Newtown/NP officials/NNS are/VBP asking/VBG the/DT company/NN for/IN an/DT environmental/JJ impact/NN study/NN to/TO be/VB conducted/VBN to/TO re-evaluate/VB the/DT safe/JJ yield/NN of/IN the/DT Pootatuck/NP ./SENT ,eng2010news.sent.tagged.txt,1051435,Hhyp_15,Llodra and other Newtown officials are asking the company for an environmental impact study to be conducted to re-evaluate the safe yield of the Pootatuck.,Newtown,,Llodra
224443030,11/15/2012 22:39:22,false,704534544,,11/15/2012 22:37:34,false,cbf,0.8,6000149,USA,NY,Buffalo,98.117.179.6,3,True,Children/NNS aged/VBN six/CD to/TO eight/CD can/MD join/VB a/DT speical/JJ tour/NN to/TO view/VB wedding/NN purses/NNS and/CC other/JJ Peranakan/NP wedding/NN objects/NNS and/CC create/VB their/PP$ own/JJ purses/NNS to/TO keep/VB little/JJ items/NNS ./SENT ,eng2010news.sent.tagged.txt,1075094,Hhyp_15,Children aged six to eight can join a speical tour to view wedding purses and other Peranakan wedding objects and create their own purses to keep little items.,Peranakan,,wedding purses
224443030,11/15/2012 22:40:47,false,704536664,,11/15/2012 22:37:52,false,getpaid,0.8333,10541889,IND,25,Madras,117.193.230.29,2,True,Children/NNS aged/VBN six/CD to/TO eight/CD can/MD join/VB a/DT speical/JJ tour/NN to/TO view/VB wedding/NN purses/NNS and/CC other/JJ Peranakan/NP wedding/NN objects/NNS and/CC create/VB their/PP$ own/JJ purses/NNS to/TO keep/VB little/JJ items/NNS ./SENT ,eng2010news.sent.tagged.txt,1075094,Hhyp_15,Children aged six to eight can join a speical tour to view wedding purses and other Peranakan wedding objects and create their own purses to keep little items.,Peranakan,,wedding purses
224443030,11/15/2012 22:44:58,false,704542521,,11/15/2012 22:43:47,false,fusioncash,1.0,9908299,USA,KY,Somerset,72.51.221.252,2,True,Children/NNS aged/VBN six/CD to/TO eight/CD can/MD join/VB a/DT speical/JJ tour/NN to/TO view/VB wedding/NN purses/NNS and/CC other/JJ Peranakan/NP wedding/NN objects/NNS and/CC create/VB their/PP$ own/JJ purses/NNS to/TO keep/VB little/JJ items/NNS ./SENT ,eng2010news.sent.tagged.txt,1075094,Hhyp_15,Children aged six to eight can join a speical tour to view wedding purses and other Peranakan wedding objects and create their own purses to keep little items.,Peranakan,,wedding purses
224443030,11/15/2012 22:45:23,false,704543177,,11/15/2012 22:44:56,false,zoombucks,0.8,4686658,USA,FL,Maitland,76.4.144.225,4,True,Children/NNS aged/VBN six/CD to/TO eight/CD can/MD join/VB a/DT speical/JJ tour/NN to/TO view/VB wedding/NN purses/NNS and/CC other/JJ Peranakan/NP wedding/NN objects/NNS and/CC create/VB their/PP$ own/JJ purses/NNS to/TO keep/VB little/JJ items/NNS ./SENT ,eng2010news.sent.tagged.txt,1075094,Hhyp_15,Children aged six to eight can join a speical tour to view wedding purses and other Peranakan wedding objects and create their own purses to keep little items.,Peranakan,,wedding purses
224443030,11/15/2012 22:45:41,false,704543715,,11/15/2012 22:43:24,false,cbf,0.875,9580039,USA,FL,Dunnellon,74.178.41.52,1,False,Children/NNS aged/VBN six/CD to/TO eight/CD can/MD join/VB a/DT speical/JJ tour/NN to/TO view/VB wedding/NN purses/NNS and/CC other/JJ Peranakan/NP wedding/NN objects/NNS and/CC create/VB their/PP$ own/JJ purses/NNS to/TO keep/VB little/JJ items/NNS ./SENT ,eng2010news.sent.tagged.txt,1075094,Hhyp_15,Children aged six to eight can join a speical tour to view wedding purses and other Peranakan wedding objects and create their own purses to keep little items.,Peranakan,,wedding purses
224443030,11/15/2012 22:45:56,false,704544289,,11/15/2012 22:44:59,false,fusioncash,1.0,9908299,USA,KY,Somerset,72.51.221.252,1,True,Children/NNS aged/VBN six/CD to/TO eight/CD can/MD join/VB a/DT speical/JJ tour/NN to/TO view/VB wedding/NN purses/NNS and/CC other/JJ Peranakan/NP wedding/NN objects/NNS and/CC create/VB their/PP$ own/JJ purses/NNS to/TO keep/VB little/JJ items/NNS ./SENT ,eng2010news.sent.tagged.txt,1075094,Hhyp_15,Children aged six to eight can join a speical tour to view wedding purses and other Peranakan wedding objects and create their own purses to keep little items.,Peranakan,,wedding purses
